id,bus_stop,w_distance
9.455898889972326e+17,CENTRE ST/BROOME ST,157
9.456024095618195e+17,5 AV/W 32 ST,129
9.420159915790552e+17,YORK AV/E 84 ST,152
9.420396359838915e+17,ROEBLING ST/GRAND ST,163
9.421077491551446e+17,HALSEY ST/RALPH AV,144
9.421193597317684e+17,W 179 ST/BROADWAY,179
9.421836087401734e+17,SOUNDVIEW AV/GILDERSLEEVE AV,98
9.422634836065165e+17,CHURCH AV/RUGBY RD,57
9.422960396257665e+17,EAST NEW YORK AV/SCHENECTADY AV,121
9.4239418670738e+17,NATIONAL ST/43 AV,203
9.457539933608293e+17,E 10 ST/AVENUE B,152
9.39052842960442e+17,NOSTRAND AV/LEFFERTS AV,62
9.390529400549582e+17,5 AV/W 31 ST,5
9.390935703226825e+17,BROADWAY/W 77 ST,93
9.506335400580869e+17,GRAHAM AV/SEIGEL ST,57
9.458232833057396e+17,94 ST/23 AV,666
9.458695330829857e+17,10 AV/W 45 ST,148
9.459438008108652e+17,BAYCHESTER AV/STRANG AV,144
9.461911214590669e+17,UNIVERSITY AV/W 174 ST,215
9.462514986312123e+17,BROADWAY/PARK ST,51
9.46447856386514e+17,FOREST AV/JEWETT AV,161
9.50729153375366e+17,8 AV/W 46 ST,87
9.50760354634473e+17,EAST TREMONT AV/ANTHONY AV,113
9.507890581259702e+17,BROADWAY/PARK AV,197
9.508119867648966e+17,FRANKLIN AV/UNION ST,88
9.508486775358949e+17,W 34 ST/8 AV,132
9.508575242303104e+17,NATIONAL ST/43 AV,338
9.509455485186712e+17,PIKE ST/SOUTH  ST,54
9.509600231090209e+17,BROADWAY/WILLOUGHBY AV,99
9.509770500798552e+17,21 ST/BROADWAY,439
9.425770899638877e+17,S 5 ST/MONTROSE AV,62
9.426257729114011e+17,MADISON AV/E 40 ST,105
9.427107685030373e+17,BERGEN ST/TROY AV,315
9.427335816759341e+17,E 116 ST/2 AV,133
9.427516020602144e+17,ROCKAWAY AV/FULTON ST,107
9.42787222654669e+17,NORTH BOUNDARY RD/FEDERAL EXPRESS,1957
9.427899165048654e+17,JAMAICA AV/104 ST,415
9.428665490626272e+17,MURDOCK AV/196 ST,123
9.470815534065449e+17,SOUTH END AV/ALBANY ST,187
9.4710107382319e+17,FARMERS BLVD/143 RD,355
9.471840150018546e+17,SANFORD AV/162 ST,573
9.472255430556389e+17,BROADWAY/W 57 ST,51
9.4722724298259e+17,AVENUE H/E 43 ST,250
9.473123098937555e+17,WEST ST/KENT ST,439
9.4733882474989e+17,BAY RIDGE AV/13 AV,253
9.473575142137523e+17,ROCKAWAY PKWY/AVENUE L,187
9.43228744483186e+17,ADAM C POWELL BLVD/W 114 ST,111
9.433397161956858e+17,10 AV/W 47 ST,102
9.433554753160827e+17,SAINT JOHNS PL/SCHENECTADY AV,221
9.433601948797206e+17,SENECA AV/CORNELIA ST,88
9.433712387014353e+17,LEXINGTON AV/E 28 ST,105
9.434070902072525e+17,COLUMBUS AV/W 89 ST,86
9.43419084180379e+17,3 AV/E 33 ST,84
9.473824409524655e+17,EAST BROADWAY/MARKET ST,167
9.47406723156323e+17,BAY RIDGE AV/13 AV,325
9.512839384697723e+17,MADISON AV/E 34 ST,67
9.512900012121266e+17,W 57 ST/BROADWAY,110
9.513795632305288e+17,AVENUE D/E 38 ST,311
9.515531962763186e+17,HEMPSTEAD AV/221 ST,103
9.515717436111459e+17,CHURCH AV/OCEAN AV,153
9.522136208110853e+17,5 AV/W 31 ST,5
9.522300467686226e+17,5 AV/W 31 ST,5
9.52235385988027e+17,5 AV/W 31 ST,5
9.475066778200654e+17,REMSEN AV/GLENWOOD RD,134
9.47708237377082e+17,GRAND ST/PITT ST,333
9.477482558929418e+17,NOSTRAND AV/CARROLL ST,92
9.477513303488159e+17,94 ST/23 AV,473
9.478122931052296e+17,ALLEN ST/HESTER ST,46
9.478140655869842e+17,21 ST/38 AV,448
9.522822086496082e+17,5 AV/W 31 ST,5
9.523944334941388e+17,W 145 ST/SAINT NICHOLAS AV,47
9.524039080810093e+17,5 AV/W 31 ST,5
9.524084605584e+17,5 AV/W 31 ST,5
9.524176271930148e+17,5 AV/W 31 ST,5
9.524303447076241e+17,5 AV/W 31 ST,5
9.524403217355132e+17,5 AV/W 31 ST,5
9.524442802119955e+17,5 AV/W 31 ST,5
9.434484046983105e+17,2 AV/E 33 ST,116
9.434544896352251e+17,COLUMBUS AV/W 92 ST,98
9.435321179317294e+17,3 AV/E 17 ST,96
9.435628115060429e+17,BROADWAY/BEDFORD AV,44
9.437071532875119e+17,PENNSYLVANIA AV/HEGEMAN AV,62
9.437800203256841e+17,43 AV/102 ST,118
9.437896663493377e+17,MERRICK BLVD/220 ST,390
9.442366215992091e+17,5 AV/SENATOR ST,148
9.442417452697499e+17,ALLEN ST/GRAND ST,207
9.479428981780435e+17,BROADWAY/DYCKMAN ST,208
9.479906371251322e+17,3 AV/E 37 ST,98
9.480730894355428e+17,W 31 ST/6 AV,64
9.48074897183249e+17,E 80 ST/PAERDEGAT 7 ST,75
9.481546159717683e+17,WYCKOFF AV/WEIRFIELD ST,308
9.481600469849946e+17,EAST NEW YORK AV/UNION ST,201
9.524518575258588e+17,5 AV/W 31 ST,5
9.524553019349532e+17,5 AV/W 31 ST,5
9.524657265935035e+17,5 AV/W 31 ST,5
9.524687984590163e+17,5 AV/W 31 ST,5
9.524713686329576e+17,5 AV/W 31 ST,5
9.524735524530184e+17,5 AV/W 31 ST,5
9.527927046778995e+17,JOHNSON AV/MORGAN AV,132
9.48380746612788e+17,AVENUE L/NOSTRAND AV,31
9.448319386405475e+17,PENNSYLVANIA AV/DUMONT AV,147
9.448408638249958e+17,5 AV/W 10 ST,73
9.44898365098169e+17,E 68 ST/MADISON AV,96
9.449127913633987e+17,5 AV/W 14 ST,113
9.449129624406702e+17,5 AV/W 14 ST,113
9.449205367755366e+17,W 42 ST/11 AV,165
9.544098588223645e+17,21 ST/BROADWAY,419
9.544161060784616e+17,JAMAICA AV/QUEENS BLVD,212
9.485298122056938e+17,EAST BROADWAY/MARKET ST,619
9.485669157333037e+17,MADISON ST/PIKE ST,259
9.485715001470135e+17,SMITH ST/WARREN ST,176
9.48583956858487e+17,6 AV/W 27 ST,127
9.486417381067037e+17,YORK AV/E 88 ST,113
9.486867021433025e+17,2 AV/E 119 ST,90
9.488422131741202e+17,PEARL ST/PECK SLIP,62
9.489658514763848e+17,JAMAICA AV/104 ST,243
9.527983299368402e+17,W 66 ST/FREEDOM PL,219
9.528249697238258e+17,NORTH CONDUIT AV/225 ST,226
9.52829600740336e+17,W 54 ST/11 AV,38
9.528784937280301e+17,E 9 ST/1 AV,75
9.529841426142724e+17,WOODROW RD/BOULDER ST,230
9.530826217786852e+17,6 AV/W 45 ST,93
9.530927134422374e+17,JEROME AV/E 184 ST,181
9.531028652750481e+17,YORK AV/E 87 ST,61
9.532062292234591e+17,SAINT NICHOLAS AV/W 144 ST,259
9.544319365318985e+17,EAST BROADWAY/MARKET ST,58
9.548111748281388e+17,NOSTRAND AV/AVENUE Z,32
9.549686694326415e+17,FULTON ST/SARATOGA AV,178
9.549778211574281e+17,DE KALB AV/FORT GREENE PL,139
9.550215202819027e+17,METROPOLITAN AV/WOODHAVEN BLVD,871
9.550346679564897e+17,DE KALB AV/VANDERBILT AV,110
9.550502274213697e+17,GATES AV/MARCUS GARVEY BLVD,176
9.490150836616271e+17,GRAHAM AV/SEIGEL ST,73
9.492030923528212e+17,FLATLANDS AV/E 80 ST,457
9.492115758852141e+17,VAN WYCK SOUTH SERVICE RD/BUILDING 90,17715
9.49224321229264e+17,AMSTERDAM AV/W 109 ST,50
9.492343362281138e+17,PELHAM PKWY/BRONXWOOD AV,521
9.551025988086666e+17,E 96 ST/2 AV,120
9.551685681467633e+17,E 96 ST/2 AV,120
9.556410029312114e+17,E 79 ST/5 AV,58
9.556417082527004e+17,EAST HOUSTON ST/NORFOLK ST,70
9.55642047468711e+17,EAST HOUSTON ST/AV B,204
9.492513644003293e+17,FRANKLIN ST/INDIA ST,9
9.492647029169297e+17,DE KALB AV/KNICKERBOCKER AV,215
9.492653727295702e+17,E 57 ST/LEXINGTON AV,69
9.533743398196448e+17,W 23 ST/9 AV,150
9.533911459393651e+17,5 AV/W 120 ST,99
9.535517799643825e+17,W 79 ST/AMSTERDAM AV,71
9.536483709502193e+17,EAST TREMONT AV/WATERBURY AV,444
9.536766332588589e+17,SAINT NICHOLAS AV/W 144 ST,16
9.537096833180972e+17,14 AV/128 ST,255
9.537286105321902e+17,MADISON AV/E 34 ST,149
9.537497098941513e+17,NEW YORK AV/STERLING PL,130
9.538287563300902e+17,2 AV/E 13 ST,80
9.492683590664229e+17,E 57 ST/LEXINGTON AV,69
9.492743589368978e+17,E 57 ST/LEXINGTON AV,69
9.492770706168923e+17,E 57 ST/LEXINGTON AV,69
9.492800149068589e+17,E 57 ST/LEXINGTON AV,69
9.492820628618227e+17,E 57 ST/LEXINGTON AV,69
9.492846290718085e+17,E 57 ST/LEXINGTON AV,69
9.556486483990821e+17,8 AV/W 49 ST,176
9.556967931856118e+17,DELAFIELD AV/MANOR RD,249
9.557578545208901e+17,20 AV/128 ST,363
9.557703501666222e+17,MADISON AV/E 129 ST,84
9.557940461267355e+17,10 AV/W 25 ST,106
9.558012663905167e+17,RADIO DR/LUCERNE ST,701
9.558424733626181e+17,8 AV/62 ST,154
9.558995603159231e+17,HEGEMAN AV/OSBORN ST,39
9.49288691549168e+17,E 57 ST/LEXINGTON AV,69
9.494003038732902e+17,5 AV/E 69 ST,85
9.494865363880064e+17,82 ST/ROOSEVELT AV,619
9.538312665291287e+17,SEAVIEW AV/E 95 ST,101
9.538730858360364e+17,BROADWAY/W 92 ST,166
9.53884582009993e+17,FULTON ST/CLINTON AV,175
9.540136357937171e+17,177 ST/106 AV,182
9.542038546648228e+17,6 AV/W 18 ST,76
9.54215732943588e+17,AMSTERDAM AV/W 102 ST,170
9.54215877577072e+17,COLUMBUS AV/W 102 ST,183
9.54239000010599e+17,AVENUE H/E 56 ST,122
9.54283379414655e+17,E 42 ST/1 AV,312
9.497295554728915e+17,E 49 ST/1 AV,262
9.49902736506233e+17,VAN BRUNT ST/COFFEY ST,204
9.559828074880685e+17,E 180 ST/MOHEGAN AV,195
9.561162827396805e+17,3 AV/83 ST,226
9.563155931000138e+17,WATER ST/GOUVERNEUR LN,129
9.565722422196888e+17,ASTORIA BLVD/STEINWAY ST,834
9.566379214565791e+17,RALPH AV/SNYDER AV,49
9.566734322047584e+17,POST AV/GREENLEAF AV,194
9.499407063766432e+17,WILLIAMSBRIDGE RD/PIERCE AV,166
9.542980982847715e+17,2 AV/E 46 ST,46
9.542997722703205e+17,E 42 ST/2 AV,150
9.543009390992279e+17,E 42 ST/2 AV,168
9.543057818605178e+17,2 AV/E 46 ST,184
9.54307423551946e+17,3 AV/E 45 ST,90
9.543075630274228e+17,FORT WASHINGTON AV/W 174 ST,972
9.543220576435364e+17,E 42 ST/2 AV,248
9.543300139392379e+17,JAMAICA AV/QUEENS BLVD,212
9.543384505489491e+17,COLUMBUS AV/W 86 ST,152
9.500880485548186e+17,3 AV/E 17 ST,96
9.501106663816259e+17,8 AV/BLEECKER ST,271
9.50150663573223e+17,WATER ST/WALL ST,59
9.501685923610221e+17,MYRTLE AV/SUYDAM ST,283
9.570765242695388e+17,POST AV/GREENLEAF AV,76
9.57180843002831e+17,82 ST/ROOSEVELT AV,902
9.572562298058e+17,MYRTLE AV/WILSON AV,131
9.57270452215143e+17,MARCUS GARVEY BLVD/LEXINGTON AV,199
9.573031569312076e+17,BROADWAY/W 204 ST,207
9.573629151179725e+17,TOMPKINS AV/WILLOUGHBY AV,171
9.57417213711131e+17,BROADWAY/W 204 ST,197
9.503162436385761e+17,VANDERBILT AV/LAFAYETTE AV,27
9.506130639331168e+17,BROADWAY/THORNTON ST,46
9.631163690978776e+17,NOSTRAND AV/RUTLAND RD,91
9.543635830107816e+17,EDGECOMBE AV/W 158 ST,170
9.543707292560294e+17,EDGECOMBE AV/W 160 ST,144
9.543763227548443e+17,3 AV/E 45 ST,173
9.593603769808572e+17,6 AV/W 40 ST,237
9.594833583894011e+17,SPRINGFIELD BLVD/67 AV,352
9.59487132458697e+17,5 AV/W 120 ST,99
9.594887553699704e+17,W 44 ST/6 AV,122
9.63153880177023e+17,SHEEPSHEAD BAY RD/VOORHIES AV,113
9.631594516154701e+17,10 AV/W 45 ST,83
9.574253818147661e+17,LINDEN BLVD/SUTPHIN BLVD,1327
9.574845743103602e+17,SARATOGA AV/MACDONOUGH ST,95
9.577685458863976e+17,GRAHAM AV/SEIGEL ST,228
9.578188579752049e+17,W 23 ST/7 AV,50
9.578401054360097e+17,W 54 ST/11 AV,237
9.579350360509076e+17,9 AV/W 40 ST,65
9.579453586418436e+17,ROCKAWAY AV/SUMPTER ST,140
9.579463901550474e+17,FDR DR/E 35 ST,56
9.595168965691523e+17,MALCOLM X BLVD/W 137 ST,89
9.595267606788914e+17,1 AV/E 70 ST,87
9.596028072912814e+17,W 42 ST/10 AV,88
9.59603104962842e+17,10 AV/W 45 ST,93
9.596671259495457e+17,W 42 ST/10 AV,112
9.597007438514547e+17,2 AV/E 78 ST,172
9.597456563230996e+17,82 ST/ROOSEVELT AV,968
9.599461177050239e+17,W 147 ST/ADAM C POWELL BLVD,32
9.601064397909096e+17,PARSONS BLVD/ASH AV,388
9.601239895882152e+17,1 AV/E 70 ST,132
9.633697377156833e+17,JAMAICA AV/115 ST,317
9.633717976040613e+17,SEAVIEW AV/E 102 ST,225
9.635686807274204e+17,MADISON AV/E 63 ST,79
9.579676555769728e+17,1 AV/E 52 ST,76
9.579688677780108e+17,E 86 ST/3 AV,100
9.579975617625183e+17,21 ST/BROADWAY,831
9.580195104531365e+17,BOWERY/SPRING ST,204
9.581488120890332e+17,ROGERS AV/TILDEN AV,196
9.581743859173947e+17,MYRTLE AV/STOCKHOLM ST,51
9.582596656966021e+17,1 AV/E 70 ST,48
9.636278436729129e+17,2 AV/E 54 ST,135
9.636764122628037e+17,METROPOLITAN AV/LEFFERTS BLVD,397
9.636962122586515e+17,6 AV/W 29 ST,109
9.637198599168419e+17,MYRTLE AV/MENAHAN ST,165
9.602521487065116e+17,LEXINGTON AV/E 110 ST,169
9.602581691352106e+17,MERRICK BLVD/224 ST,239
9.602848229201961e+17,10 AV/W 49 ST,6
9.603533771196421e+17,BEDFORD AV/CLARENDON RD,146
9.603698790262945e+17,94 ST/23 AV,252
9.604836108867287e+17,ROCKAWAY PKWY/AVENUE N,383
9.605650665050336e+17,GRAND AV/VAN HORN ST,95
9.607929920411703e+17,EAST HOUSTON ST/1 AV,138
9.608024741443127e+17,MADISON AV/E 52 ST,94
9.637336233346811e+17,NOSTRAND AV/FARRAGUT RD,51
9.637431188117412e+17,LEWIS AV/JEFFERSON AV,75
9.63752814816201e+17,LEWIS AV/JEFFERSON AV,75
9.584304081647918e+17,AMSTERDAM AV/W 184 ST,101
9.584837830878203e+17,BOWERY/KENMARE ST,130
9.58558125469832e+17,MAIN ST/NORTHERN BLVD,17
9.58610073245716e+17,MALCOLM X BLVD/PUTNAM AV,147
9.586684570485482e+17,RIVERSIDE DR/W 74 ST,67
9.586685036250392e+17,10 AV/W 47 ST,86
9.58668605542636e+17,10 AV/W 47 ST,155
9.637539228769329e+17,LEWIS AV/JEFFERSON AV,75
9.637718649387881e+17,WESTCHESTER AV/JACKSON AV,434
9.637757390815912e+17,YORK AV/E 84 ST,58
9.608032106574331e+17,MADISON AV/E 52 ST,94
9.608046525504375e+17,MADISON AV/E 52 ST,94
9.608053538105413e+17,MADISON AV/E 52 ST,94
9.608064633784083e+17,MADISON AV/E 52 ST,94
9.608067749514988e+17,MADISON AV/E 52 ST,94
9.608071744863685e+17,MADISON AV/E 52 ST,94
9.608079238897051e+17,MADISON AV/E 52 ST,94
9.608084302541777e+17,MADISON AV/E 52 ST,94
9.637826900202026e+17,2 AV/E 78 ST,86
9.63789422666125e+17,YORK AV/E 84 ST,58
9.638042084093089e+17,COLUMBUS AV/W 92 ST,85
9.638067550840274e+17,W 23 ST/6 AV,68
9.638147145813418e+17,E 8 ST/5 AV,153
9.638769051787859e+17,10 AV/W 53 ST,93
9.638809002595756e+17,10 AV/W 53 ST,239
9.60808465837278e+17,MADISON AV/E 52 ST,94
9.6080892544484e+17,MADISON AV/E 52 ST,94
9.608095046706417e+17,MADISON AV/E 52 ST,94
9.608100421948038e+17,MADISON AV/E 52 ST,94
9.608107224154143e+17,MADISON AV/E 52 ST,94
9.608136011395254e+17,MADISON AV/E 52 ST,94
9.608139842539282e+17,MADISON AV/E 52 ST,94
9.608143931470892e+17,MADISON AV/E 52 ST,94
9.638880476015547e+17,7 AV SOUTH/BEDFORD ST,158
9.638893033935181e+17,W 54 ST/11 AV,304
9.63898358315701e+17,W 54 ST/11 AV,120
9.587357928730264e+17,8 AV/13 ST,79
9.588351172928625e+17,1 AV/E 82 ST,160
9.588915837041046e+17,MARCUS GARVEY BLVD/LAFAYETTE AV,63
9.589095937194916e+17,NEW YORK AV/MIDWOOD ST,48
9.589409709278476e+17,RICHMOND RD/HUNTER AV,1368
9.589720199165752e+17,HYLAN BLVD/BANCROFT AV,207
9.592096425093258e+17,BROADWAY/W 228 ST,99
9.593084876440324e+17,101 ST/31 AV,413
9.639149449931295e+17,JAMAICA AV/170 ST,318
9.639243284265178e+17,BEDFORD AV/HANCOCK ST,109
9.639980153451884e+17,BROADWAY/CHAMBERS ST,139
9.641213838274148e+17,AMSTERDAM AV/W 158 ST,126
9.641253987578409e+17,THOMAS S BOYLAND ST/FULTON ST,7
9.64235915747818e+17,ALLERTON AV/PEARSALL AV,155
9.593441472217236e+17,MADISON AV/E 127 ST,134
9.593598706172192e+17,BROADWAY/W 97 ST,63
9.658302467578922e+17,SOUNDVIEW AV/GILDERSLEEVE AV,578
9.658314076386203e+17,BOWERY/KENMARE ST,177
9.658367349670504e+17,HALSEY ST/MARCUS GARVEY BLVD,205
9.659030655594813e+17,8 AV/13 ST,54
9.659727288399078e+17,BROADWAY/GREENE AV,110
9.659926935912508e+17,BERGEN ST/HOYT ST,189
9.65995992034673e+17,BROADWAY/GREENE AV,297
9.608224105593683e+17,WILSON AV/SUYDAM ST,165
9.60863548264367e+17,2 AV/E 78 ST,96
9.608635542729948e+17,6 AV/W 27 ST,97
9.608690469541674e+17,5 AV/E 61 ST,43
9.608701289160746e+17,ROCKAWAY PKWY/WINTHROP ST,263
9.608753172883346e+17,DEAN AV/LAFAYETTE AV,171
9.608836662103785e+17,ALLEN ST/DELANCEY ST,215
9.609010635107199e+17,BROADWAY/CHAUNCEY ST,238
9.60955897399366e+17,NORTH CONDUIT AV/230 PL,696
9.609867754142648e+17,HALSEY ST/CENTRAL AV,41
9.644209070820261e+17,VAN CORTLANDT AV W/ORLOFF AV,14
9.644287335638927e+17,LEXINGTON AV/E 31 ST,139
9.644386676893181e+17,FARMERS BLVD/177 PL,682
9.644497483664614e+17,W 42 ST/9 AV,258
9.644900431562497e+17,9 AV/W 20 ST,147
9.660072023012991e+17,7 AV/6 ST,219
9.660158145314835e+17,BROADWAY/LAFAYETTE AV,14
9.660214272498688e+17,BEDFORD AV/STERLING PL,36
9.660537056701253e+17,THROOP AV/GREENE AV,66
9.660756148798036e+17,CHURCH AV/RUGBY RD,476
9.660771540920003e+17,MAIN ST/NORTHERN BLVD,289
9.660779101060634e+17,MARCUS GARVEY BLVD/JEFFERSON AV,136
9.661418940356365e+17,MAIN ST/NORTHERN BLVD,289
9.665263737558729e+17,10 AV/W 45 ST,191
9.645808621755533e+17,3 AV/3 ST,617
9.646633622665125e+17,SEDGWICK AV/GILES PL,246
9.610331568415738e+17,GOLD ST/TILLARY ST,171
9.610404674941897e+17,KINGSLAND AV/WITHERS ST,191
9.611028408214532e+17,11 AV/W 42 ST,70
9.612194650290025e+17,CORONA AV/NATIONAL ST,90
9.615276221573015e+17,FLUSHING AV/BUSHWICK AV,189
9.615837122673696e+17,GATES AV/MARCY AV,185
9.617123789337656e+17,BOSTON RD/SEYMOUR AV,312
9.61734517987232e+17,LINDEN BLVD/SUTPHIN BLVD,1752
9.618182125595892e+17,WILLIS AV/E 144 ST,16
9.618364184953704e+17,BATH AV/17 AV,249
9.621898140420778e+17,7 AV/W 52 ST,85
9.647660564731841e+17,14 AV/128 ST,356
9.648721150776854e+17,MERRICK BLVD/116 AV,754
9.666390313146848e+17,HOLLIS AV/201 ST,383
9.667086562812582e+17,SARATOGA AV/MARION ST,171
9.667329718729551e+17,NEW YORK AV/LENOX RD,42
9.667400910553275e+17,RALPH AV/FOSTER AV,201
9.667756736003867e+17,11 ST/JACKSON AV,253
9.667768777760435e+17,LEXINGTON AV/E 100 ST,44
9.668211441980859e+17,MYRTLE AV/CARLTON AV,214
9.668745413136483e+17,DE KALB AV/TOMPKINS AV,185
9.669170872827354e+17,LEWIS AV/PULASKI ST,249
9.674172391502266e+17,MANHATTAN AV/W 121 ST,75
9.648721852900691e+17,BROADWAY/CORTLANDT ST,165
9.649819428014501e+17,E 91 ST/YORK AV,93
9.62288502694719e+17,FULTON ST/SARATOGA AV,9
9.623614292541133e+17,WESTCHESTER AV/AMENDOLA PLAZA,107
9.62485786688872e+17,3 AV/E 47 ST,103
9.625355512148388e+17,HALSEY ST/EVERGREEN AV,373
9.62541812307944e+17,W 10 ST/HUDSON ST,135
9.627917200216438e+17,SAINT ANN'S AV/E 140 ST,142
9.629397829965704e+17,W 135 ST/ADAM C POWELL BLVD,113
9.629417221851892e+17,W 135 ST/ADAM C POWELL BLVD,113
9.65033404639077e+17,EAST HOUSTON ST/CLINTON ST,171
9.650721570992137e+17,1 AV/E 91 ST,82
9.650751888199104e+17,CHRISTOPHER ST/WAVERLY PL,99
9.650755510507259e+17,BROADWAY/W 94 ST,57
9.650758788803469e+17,BROADWAY/W 94 ST,57
9.651164374184045e+17,LEXINGTON AV/E 34 ST,49
9.675364055005792e+17,WILSON AV/COOPER ST,99
9.675720405035773e+17,FLATLANDS AV/E 105 ST,658
9.676370288839997e+17,BAY PKWY/E 3 ST,210
9.680431846393618e+17,SCHAEFER ST/WILSON AV,35
9.680525188753875e+17,W 50 ST/10 AV,105
9.680903676250682e+17,SARATOGA AV/MACDONOUGH ST,188
9.681179586613672e+17,lincoln tnl ap/lincoln tnl ap,266
9.681327194570854e+17,ATLANTIC AV/VERMONT ST,258
9.681381901169587e+17,JAMAICA AV/WYONA ST,156
9.629989239011288e+17,WATER ST/JOHN ST,108
9.630130220022396e+17,W 135 ST/ADAM C POWELL BLVD,113
9.630171942704617e+17,W 135 ST/ADAM C POWELL BLVD,113
9.630188589073979e+17,GREENPOINT AV/McGUINNESS BLVD,187
9.630354166977142e+17,west st/morris st,72
9.63038831435657e+17,WATER ST/JOHN ST,95
9.630461007519738e+17,fdr/battery pl,33
9.651603606628311e+17,COLUMBIA ST/UNION ST,363
9.652925150624234e+17,3 AV/E 33 ST,157
9.653195372095643e+17,OCEAN AV/CATON AV,92
9.653505697693307e+17,REMSEN AV/LENOX RD,246
9.630480780292059e+17,west st/morris st,127
9.630503212352739e+17,WATER ST/MAIDEN LN,67
9.630526752484187e+17,BATTERY PL/GREENWICH ST,56
9.63053029284213e+17,UNIVERSITY AV/W 192 ST,261
9.630663860701312e+17,WATER ST/JOHN ST,106
9.630856208418414e+17,WATER ST/JOHN ST,228
9.65370066480069e+17,GRAND ST/BEDFORD AV,141
9.654741276599772e+17,WILSON AV/GROVE ST,126
9.655053337131186e+17,82 ST/ROOSEVELT AV,445
9.681460402752037e+17,JAMAICA AV/MILLER AV,207
9.68158472503478e+17,METROPOLITAN AV/69 AV,95
9.68165379716775e+17,E 79 ST/1 AV,139
9.682326391904073e+17,LAFAYETTE AV/NOSTRAND AV,235
9.682460165055544e+17,VAN WYCK SOUTH SERVICE RD/BUILDING 90,16692
9.682788439880392e+17,HOYT AV/31 ST,281
9.683564977395788e+17,VARICK ST/CHARLTON ST,47
9.68479961934035e+17,NEW LOTS AV/HINSDALE ST,105
9.685981067545075e+17,LEXINGTON AV/E 37 ST,201
9.655193878743587e+17,BROADWAY/W 82 ST,73
9.655193970689398e+17,AMSTERDAM AV/W 83 ST,71
9.65706328966754e+17,WEST END AV/W 64 ST,96
9.700729342383905e+17,9 AV/W 35 ST,144
9.701071087822286e+17,9 AV/W 59 ST,161
9.702134329723123e+17,DE KALB AV/THROOP AV,29
9.702480078292726e+17,REMSEN AV/FARRAGUT RD,411
9.703146656998569e+17,KINGS HWY/OCEAN PKWY,385
9.703149466660101e+17,LINDEN BLVD/SUTPHIN BLVD,1099
9.703183658954222e+17,WEST ST/KENT ST,91
9.703641935421463e+17,10 AV/W 47 ST,102
9.703947740412251e+17,HALSEY ST/PATCHEN AV,197
9.657093505704532e+17,8 AV/W 49 ST,176
9.65709633075349e+17,EAST HOUSTON ST/MOTT ST,193
9.657099778987674e+17,3 AV/E 14 ST,75
9.658161561785659e+17,WYCKOFF AV/MADISON ST,8
9.741250722121254e+17,9 AV/W 57 ST,95
9.742272487653955e+17,150 AV/148 ST,1004
9.687965016610828e+17,MADISON AV/E 127 ST,134
9.688197226690634e+17,120 AV/232 ST,264
9.68870682060443e+17,FULTON ST/ROCKAWAY AV,279
9.688885433247524e+17,9 AV/W 46 ST,175
9.68909763063438e+17,9 AV/W 46 ST,49
9.689216088923478e+17,FULTON ST/BUFFALO AV,260
9.689224292642225e+17,PELHAM PKWY/BRONXWOOD AV,495
9.689433263863412e+17,5 AV/DOUGLASS ST,205
9.743330584517768e+17,10 AV/W 53 ST,103
9.743916011076244e+17,CONEY ISLAND AV/AVENUE H,229
9.745956885458305e+17,30 AV/21 ST,470
9.747689255626162e+17,MADISON AV/E 52 ST,94
9.704334693707756e+17,DE KALB AV/TOMPKINS AV,185
9.704975896647332e+17,ROCKAWAY PKWY/FLATLANDS AV,274
9.705133550930495e+17,KENT AV/N 6 ST,171
9.705548183625875e+17,FREDERICK DOUGLASS BLVD/W 123 ST,187
9.706530781275754e+17,82 ST/ROOSEVELT AV,1425
9.708185567297605e+17,E 86 ST/3 AV,224
9.709568804565513e+17,ROCKAWAY PKWY/SCHENCK ST,218
9.710149193121076e+17,82 ST/ROOSEVELT AV,1108
9.748963194543284e+17,MORRIS AV/E 169 ST,72
9.749279535602323e+17,GREENPOINT AV/47 ST,802
9.751041193299396e+17,BOWERY/GRAND ST,186
9.751389594484564e+17,SAINT NICHOLAS AV/W 127 ST,36
9.752036279577972e+17,149 AV/241 ST,6124
9.752735370942956e+17,2 AV/E 41 ST,109
9.752824239919546e+17,HALSEY ST/HOWARD AV,67
9.689611116365317e+17,E 79 ST/2 AV,201
9.689820025611562e+17,FARMERS BLVD/NELLIS ST,708
9.690200472816439e+17,ATLANTIC AV/SHEPHERD AV,51
9.690357849701114e+17,HALSEY ST/MALCOLM X BLVD,199
9.69046191401523e+17,ASHFORD ST/WORTMAN AV,129
9.690835740934417e+17,WEBSTER AV/CLAREMONT PKWY,471
9.691277963952474e+17,HOYT AV/31 ST,1570
9.694295406034629e+17,LEWIS AV/JEFFERSON AV,75
9.694509446878412e+17,MONTROSE AV/BUSHWICK AV,193
9.710172280770537e+17,21 ST/30 AV,279
9.711018870449884e+17,MARCUS GARVEY BLVD/WILLOUGHBY AV,150
9.712481865273121e+17,NORTH BOUNDARY RD/N HANGAR RD,1279
9.71269555409003e+17,PARSONS BLVD/14 AV,127
9.715743485978547e+17,SCHENECTADY AV/LEFFERTS AV,75
9.715949394746557e+17,46 AV/UTOPIA PKWY,257
9.716537336683342e+17,82 ST/ROOSEVELT AV,1412
9.717486029409587e+17,11 AV/W 42 ST,154
