숙소id,공항,자동차거리(m)
1240067700548682182,LGA,13231
1240092111834979846,LGA,15205
1244315762211523437,LGA,13797
1244325659318422349,LGA,14084
1244401509492552499,LGA,15557
1244409531177023866,LGA,13894
1244411990744785743,LGA,5320
1244532200052395431,LGA,12374
1244885664283966764,LGA,15689
1244896024095954335,LGA,15689
1244904404079639814,LGA,15542
1240614215523695965,LGA,13648
1240662626849425984,LGA,11054
1240781192769856007,LGA,13228
1240902102261861994,JFK,5034
1234858259431720177,LGA,8905
1234871801934577004,LGA,11649
1234873681397884004,LGA,14564
1234877711816338777,LGA,11650
1234888929469835175,JFK,15223
1234988439710147245,LGA,5362
1235012082648629899,LGA,13365
1235136988029309543,LGA,16792
1235412119913701151,LGA,14611
1235717649151249045,LGA,9527
1240907389087561186,JFK,5509
1241073818947566837,JFK,5733
1241089095491325338,JFK,5562
1244904829341716761,LGA,15542
1244924585626295916,LGA,15384
1244930737046076168,LGA,15081
1244931205585338425,LGA,18303
1244937341611765919,LGA,11752
1244988330818654502,LGA,14212
1245050972909588383,JFK,9155
1245053821067166654,LGA,10619
1245074983422827345,JFK,16906
1241258879158850539,LGA,14104
1241285636941190175,LGA,22328
1241470878700755751,LGA,19445
1241539695216902236,LGA,16050
1236158450250691279,LGA,19771
1236186462408809498,LGA,12057
1236397454655676112,LGA,14529
1236476356945693101,LGA,18035
1236543137465968084,EWR,25397
1236545710562306407,LGA,11818
1237082867457012401,LGA,12564
1247928234767699938,LGA,19957
1247931213162783289,LGA,19775
1247932278114122984,LGA,19764
1241629765839746006,LGA,25354
1241669919430658505,LGA,20462
1241917069399816763,LGA,14761
1241918143091745981,LGA,15024
1241968742982202541,LGA,13325
1242103807595845047,LGA,14841
1245097254558133719,LGA,15618
1245103923139096855,LGA,14882
1245148474416526150,LGA,15106
1245603696489176717,LGA,11505
1245656021841386552,JFK,9657
1245904390168923183,LGA,14447
1245995490957597198,LGA,15713
1246333806730901018,JFK,13599
1246477580102196956,LGA,9011
1246746701180152888,LGA,15769
1242163385364930816,LGA,18766
1242207256270289189,LGA,14745
1242207711854330557,LGA,14745
1242258674913144403,JFK,10588
1247933073835931310,LGA,19649
1248159401384477563,LGA,12631
1248190326319487839,LGA,18345
1248365350794545418,EWR,32036
1248425634913103767,LGA,15558
1248484618363627439,LGA,14586
1242656828526993845,LGA,14102
1242756633514883112,LGA,15542
1247082873380050094,LGA,15519
1247103719316451395,LGA,15948
1247111384674319996,JFK,10799
1247115723682800959,LGA,14513
1247181291079614574,LGA,15594
1247195031487319513,LGA,15753
1247207074492505900,LGA,12188
1247207786541659095,LGA,14917
1242804070146614563,LGA,16074
1242814148085548720,LGA,14288
1242867963366537352,LGA,11611
1242880777431441507,LGA,13330
1242882784875044804,LGA,11307
1242898939814869156,LGA,14287
1242903460753382148,JFK,10227
1242940147823631932,LGA,14096
1247214693823909580,LGA,11974
1247272707249663045,LGA,14781
1247283070924901790,LGA,15522
1247414956916920014,LGA,14865
1247715348604700690,LGA,12979
1247794900160665355,JFK,5515
1247827401872114514,LGA,14941
1247844585999640334,LGA,14830
1247847303475217685,LGA,11125
1248566167772196141,LGA,13612
1248646776449745178,LGA,13544
1248671291414510463,JFK,14790
1248674042061607401,LGA,15151
1248720851139420977,LGA,11936
1248798720285698620,LGA,25679
1248808568609496205,LGA,13286
1248817705295925464,LGA,13398
1242953196053247081,LGA,15387
1242992636408069849,LGA,5955
1243047044449907230,LGA,1538
1248821335059498404,LGA,13450
1248824845753108845,LGA,13302
1249201891590319108,LGA,13296
1249202254384207505,LGA,16442
1249221352694050295,EWR,28866
1249235793270885435,LGA,15492
1249253866727209740,LGA,15438
1243080490327577364,LGA,12938
1243401660585212279,LGA,13827
1257659081038880456,EWR,24946
1257828763203524581,LGA,14381
1247847538765264332,LGA,12487
1247847762064389644,LGA,15524
1247919738289121048,LGA,19691
1252461149484283550,LGA,11280
1252473971468254993,LGA,22170
1252485144356502513,LGA,21548
1252793209778995166,LGA,13970
1252839629281667582,LGA,15949
1252843556740000464,LGA,15948
1257875127716268832,LGA,15485
1257883200240879706,LGA,14787
1257889081334810242,JFK,21341
1249258674237254109,LGA,15437
1249320025783707099,LGA,13274
1249322572045047561,LGA,13274
1249338724924728010,LGA,19144
1249409662573500520,LGA,15053
1249477930400947860,LGA,17168
1249482431689771441,LGA,14170
1249651982564832706,LGA,5278
1249885081655471103,LGA,14763
1257965787766429833,LGA,22152
1257991437450284242,LGA,15427
1257992680408068954,LGA,15427
1257994489370208832,LGA,15427
1257996235267745870,LGA,15427
1252843728153387692,LGA,15951
1252845138049056650,LGA,15948
1252845557275195279,LGA,15950
1252846561929748602,LGA,15952
1252928881088321749,LGA,11884
1252937241248290711,LGA,11519
1252942150076539193,LGA,11580
1252967896060227416,LGA,16564
1258003022689956962,LGA,16300
1258103879781081502,JFK,15227
1249885103311069319,LGA,12824
1249885477081983500,LGA,12824
1249939338375173038,LGA,14608
1249966230347873454,LGA,11568
1249969797352459833,LGA,11320
1249971905956990261,LGA,11811
1249974916920533998,LGA,11520
1258122909837293497,LGA,15207
1258130810353429291,LGA,20359
1258139686313458586,LGA,15349
1258267990600001591,JFK,10092
1258286995992026736,LGA,15542
1258294347905673882,LGA,5244
1258295273477036504,LGA,14543
1253006232411378125,LGA,15542
1253017414331444900,LGA,16424
1253045441873124439,LGA,5104
1253064537376878429,LGA,15542
1253074284739739727,LGA,15733
1253076398641184626,LGA,15824
1253088466262113309,LGA,12848
1253091734438965862,LGA,13539
1253101652315725220,LGA,12047
1258426991060262313,LGA,9083
1249977185980752588,LGA,11518
1250049815657627966,LGA,11647
1250089535035745718,LGA,16084
1250133397486432315,LGA,13419
1250139580878125519,LGA,15295
1250152795136898699,LGA,17193
1250291976263903776,EWR,22976
1250323975616368239,LGA,29573
1258549260606059097,LGA,12745
1258574977252189061,JFK,13702
1258624899903340471,LGA,15036
1258664088087992224,LGA,15017
1258687805056742619,LGA,12140
1258739292511720833,LGA,16025
1258792412151502445,LGA,15207
1253138154486113310,LGA,11536
1253378851257541753,JFK,6214
1253587843589977678,LGA,12577
1253619776470486222,LGA,14341
1253626771130062657,LGA,11494
1253634057204199349,LGA,11494
1253635163488058718,LGA,11494
1253637197155495149,JFK,14824
1258858445455928575,LGA,13388
1258859657820234315,LGA,4598
1250351804101372452,LGA,29616
1250353717301520094,LGA,15040
1250357331523889418,LGA,13027
1250415588517175726,LGA,11523
1250548740591932183,LGA,10687
1250715534465316749,LGA,16002
1250785543979843686,LGA,5190
1250815585042492751,EWR,20208
1250831859693051649,LGA,12379
1250959938354495705,LGA,22794
1251415914671583671,LGA,12849
1258866065053266297,LGA,7553
1258889530774942457,LGA,14590
1258919640023695289,LGA,15647
1253648416568413615,LGA,11494
1253649844228478964,LGA,11494
1253661560227470722,LGA,11327
1253669986791564318,LGA,11327
1253727555237366134,LGA,12945
1253795479147635729,LGA,13615
1253914461496904082,LGA,21123
1254249393302749237,LGA,13974
1254252187259766388,LGA,16061
1258971504982898395,LGA,19460
1258990448060451560,LGA,18957
1259035476102833415,LGA,19456
1259238929870324954,LGA,5047
1259265744366657456,LGA,14029
1259346787743465908,LGA,13886
1251484612814010193,LGA,21482
1252024900650856172,LGA,23107
1252100033011584054,LGA,12792
1252107172468902649,LGA,15211
1252107560022918034,LGA,18985
1252131792844223502,LGA,13433
1252151005018387613,LGA,13461
1252174863417428839,JFK,10138
1252199797400381865,LGA,15313
1252209961246992450,LGA,12956
1259349297009465905,LGA,15359
1259394932644320828,LGA,15663
1254363600722938187,LGA,7208
1254401172970301687,LGA,13485
1254481492952377602,LGA,13656
1254493991007166372,LGA,12885
1254540362963774170,LGA,16645
1254681143607226822,LGA,12662
1254917685336216399,LGA,14788
1255004447234170344,LGA,19830
1259446139253642093,LGA,12554
1259559725948985919,LGA,3820
1259564174733473738,JFK,11129
1259621317677057016,LGA,6548
1259713131991061274,LGA,24397
1252251482262825469,LGA,14193
1252258738988184752,LGA,15416
1252258959314332380,LGA,11003
1252259007155112877,LGA,15368
1252259291896453030,LGA,15747
1252259294341438790,LGA,13056
1252259311602955441,LGA,14497
1252259330397175954,LGA,10803
1252339728846204419,LGA,12800
1252413066242522626,JFK,7999
1252451165029445196,LGA,10181
1259717237108392138,LGA,18478
1259851855754285139,LGA,7327
1260146803649599371,LGA,11106
1260223701298387076,JFK,22118
1260236683261653180,LGA,11396
1260295283243722997,LGA,15830
1255050913206140074,LGA,19127
1255128131468529380,LGA,6581
1255183631506767909,JFK,19219
1255432859696709513,LGA,14939
1255710872456259651,LGA,13295
1255803889784021915,LGA,11585
1255813344266385185,JFK,16138
1255885186796158699,LGA,15122
1256599480518963521,LGA,17540
1256696774596202074,LGA,18847
1260348460977553263,LGA,15585
1262879523737843355,LGA,14911
1263007440183197998,LGA,14550
1263037188459959385,LGA,15689
1263130277068338483,LGA,13549
1263149353051460149,LGA,15229
1263194938888022434,LGA,13659
1263227181565675061,JFK,9911
1263229055887420449,JFK,5311
1260357463058911445,LGA,5011
1260362557327702841,LGA,12273
1260407153589761079,LGA,22200
1260858320667905935,LGA,12915
1260915037346535831,LGA,12875
1261013353272775382,LGA,10454
1256820994229299628,LGA,21494
1256904874797003635,LGA,12747
1257025240961774482,LGA,3340
1257178258232634622,LGA,13525
1257237404957183130,LGA,10744
1257240094966294561,LGA,10744
1257241136612819859,LGA,10744
1257242176597657312,LGA,10744
1257244380059919055,LGA,10744
1257269011676256585,LGA,15427
1261071280018778648,LGA,12734
1261570682665197970,LGA,18827
1263235831434918256,LGA,15224
1263249889177268807,LGA,15205
1263444991180968557,LGA,14341
1263621622649556247,LGA,15107
1263664664932631399,LGA,13450
1263703137945370807,LGA,15689
1261574922893047594,LGA,11071
1261637171189899749,LGA,13100
1261651974409238620,LGA,14581
1261823101160881526,EWR,22659
1261897966427843773,JFK,25152
1261914911656674600,JFK,24714
1257283103113705433,LGA,19599
1257287972746351647,LGA,13838
1257304036581998417,LGA,13632
1257352297240273118,LGA,12654
1257386613173444315,LGA,15745
1257406350179524959,LGA,13582
1257569420132502272,LGA,16623
1257583000360481508,LGA,15098
1268229579050977079,LGA,15207
1262203902763910053,LGA,15119
1263758349868059423,LGA,12179
1263817435303552137,LGA,15008
1263836565731458704,LGA,11708
1263845056327420894,LGA,14949
1263864982013283068,LGA,10969
1263883866701452898,LGA,15399
1263907024375050215,JFK,12580
1262229944679607254,LGA,14788
1262362961353389278,LGA,21098
1262392606853447214,LGA,5190
1262445412425588191,LGA,1579
1263984426933497706,LGA,12097
1264002589926448873,JFK,10286
1264089062763645578,LGA,13342
1264437085735166969,LGA,17006
1264463097113457641,LGA,16463
1262487468831421679,LGA,5120
1268235814477942581,LGA,14255
1268277011171339468,LGA,15747
1268368509915651592,LGA,13113
1268375002268643154,LGA,14096
1268379012796078651,LGA,8477
1268383579464213732,LGA,17401
1268430318506004901,LGA,9852
1268458604993664493,LGA,10033
1268464235583305425,LGA,21188
1268465957703624569,LGA,10279
1262873258934648649,LGA,14263
1273321993626044585,LGA,29966
1273359886259634804,LGA,12130
1273363423384435065,LGA,22311
1273429017227572621,LGA,12780
1273687924680616345,LGA,12890
1273876665856413802,LGA,14826
1268673634073031993,EWR,33054
1268747298409857069,LGA,8296
1268782012785428865,LGA,13309
1268814871935282244,LGA,13158
1268819838970808330,LGA,15367
1268855545383944589,LGA,15689
1268908647420768687,LGA,23821
1268937459378622442,LGA,12847
1273887750459953967,LGA,14836
1273892061324035629,LGA,14603
1264487349748909151,LGA,16510
1264515289633071842,LGA,11621
1264544827056065026,LGA,14336
1264556878473593913,LGA,20736
1264572506957114558,LGA,14630
1264624602647804682,LGA,12226
1264643368048815876,JFK,22989
1265121669457252989,LGA,15343
1265214142866615616,LGA,18657
1273895402587027540,LGA,15247
1273897940988961625,LGA,14445
1273901684572144919,LGA,14403
1273902018372064612,LGA,14403
1273902320926333163,LGA,14403
1273902714324988592,LGA,12080
1273906310008098256,LGA,14945
1268950356586183928,LGA,12513
1268967871754513027,LGA,13645
1268970552899584835,LGA,12730
1268971029526152451,LGA,8561
1269004912797968568,LGA,10244
1269624435724171263,JFK,21912
1269632299940546846,LGA,14862
1269634682233400466,LGA,18071
1269639271310755351,LGA,18455
1269761297521337517,LGA,20719
1273982320083759333,LGA,23805
1273999441913457977,LGA,13423
1274018209485101602,LGA,18862
1265414843780166255,LGA,12164
1266014815917634997,LGA,18014
1266048867324074448,LGA,10349
1266050526914264495,LGA,14619
1266099614220985016,JFK,7763
1266221816823918152,JFK,7985
1266245822009648197,LGA,15875
1266532446415788783,LGA,10650
1266643445383332317,LGA,13630
1266664600275277605,JFK,8352
1266667267842633649,LGA,11067
1274076570220792723,LGA,12084
1274143776879009441,LGA,19212
1274200907157913935,LGA,19048
1274260479677981939,LGA,18399
1274492556229322940,LGA,16906
1274605231101485814,LGA,23573
1269780167728025370,JFK,8555
1269819583334595757,LGA,13086
1269857776408254844,LGA,13292
1270289088833394638,EWR,19551
1270373232572829349,LGA,22552
1270374216025896711,LGA,15486
1270405869841506516,LGA,11887
1270501718885873944,LGA,17459
1270603216365109303,LGA,15068
1274660031840113700,LGA,15277
1274691077561855573,EWR,28591
1266682491308851581,EWR,24647
1266787305018735167,LGA,14378
1266794251371041592,LGA,14258
1266812732373818616,LGA,17032
1266965813831199997,LGA,13565
1266989309156460364,LGA,15360
1267261047591892406,LGA,12982
1267386030421794104,LGA,15310
1267393506454063866,LGA,15065
1274722590671904755,LGA,23639
1274773188072371454,EWR,22576
1274820999428562667,LGA,17574
1274826163511555978,JFK,10344
1274907523602524508,LGA,12999
1274909412180886814,EWR,36028
1274943629134607784,JFK,10062
1274985485027400340,LGA,14514
1270917903320485839,LGA,15859
1271084693192776630,LGA,15003
1271093478906297581,LGA,13456
1271108885421186646,LGA,10039
1271119734962673829,LGA,10284
1271161565037212525,LGA,18036
1271183066337962796,LGA,25353
1271189989544953050,JFK,16416
1271384104604188602,LGA,21052
1271709679323290053,JFK,18174
1275276318052624457,LGA,18562
1267419739074836709,LGA,14243
1267441997402319351,JFK,8773
1267442159918193778,LGA,20041
1267449405198185516,LGA,14763
1267482075999230043,JFK,14680
1267502386529187176,LGA,12745
1267507175384078029,LGA,15088
1267556868415501118,EWR,32071
1267563615844456532,EWR,32003
1275346270633096593,LGA,16757
1275369932926785232,LGA,21189
1275404590621392936,LGA,10754
1275475475744269192,LGA,16361
1275489843344572046,LGA,16066
1267611439030726025,LGA,20879
1267634673085622453,JFK,17102
1268021034388489020,LGA,11296
1268060771599136207,LGA,12212
1268061834889290908,LGA,14442
1268116616149913985,LGA,15689
1268146645583849349,EWR,29005
1278970073440413132,LGA,13852
1278970081538305840,LGA,13836
1275497998968880490,EWR,33331
1272022641708356549,LGA,13047
1272031813713037196,LGA,10194
1272045884796246875,JFK,9927
1272076657921142795,JFK,12245
1272090830944120848,LGA,14614
1272394631792431577,LGA,17030
1272425612617326058,LGA,14473
1275550769083831455,LGA,17019
1275564905070237292,LGA,11726
1275569928037006283,LGA,26639
1278970092972845475,LGA,14135
1278970102927438086,LGA,13661
1278970113945077990,LGA,13872
1278970122752651280,LGA,13697
1278970132978023428,LGA,13626
1278970143578030549,LGA,13720
1279026320984012410,LGA,13160
1276167665304314021,LGA,8589
1276211315180548863,LGA,10223
1276222246131959855,LGA,17928
1276256657123457100,LGA,11818
1276830526137203498,LGA,15850
1276897674278796299,LGA,10795
1272470902636045611,LGA,14490
1272471144938598757,LGA,15690
1272520998450886557,LGA,13842
1272525324288177768,LGA,13944
1272532389343933720,LGA,15484
1272553847685302526,LGA,14844
1272561496572653839,LGA,15228
1272659574542603186,LGA,3395
1272764964320888257,LGA,10567
1279167766339756261,LGA,15537
1279234564318920127,LGA,11244
1279399498987815184,LGA,12017
1279514114428942589,LGA,15296
1279514923594862712,LGA,13833
1279525416380121421,LGA,7534
1276962066925856818,LGA,30138
1276995025082918694,JFK,11286
1277423170263506742,LGA,20293
1277514540857908776,LGA,14928
1277574482013322658,LGA,13991
1279566973107195248,LGA,15697
1279572005150250480,LGA,13250
1279572331775151473,LGA,15077
1279572603956432088,LGA,15077
1277579374332627051,LGA,13981
1277582577634942981,LGA,15203
1277595699583112534,LGA,4221
1277613014804999034,LGA,14484
1277634170164164364,LGA,18512
1273057132703639608,LGA,14403
1273057459599805099,LGA,13005
1273130357269006929,EWR,23547
1273217040868413375,LGA,14885
1273239150338408058,LGA,11193
1273264356481916955,JFK,9021
1277646948639349904,LGA,14154
1277860842634805302,LGA,32283
1279652376594658493,LGA,21920
1279656855200281610,LGA,15742
1279659842295891774,LGA,15696
1279666081527148590,LGA,15840
1279668704913671652,LGA,15720
1279676140647985129,LGA,15604
1279691717688251905,LGA,15620
1277873605907772334,JFK,8163
1273264444294675676,LGA,14513
1273276578912529519,LGA,14649
1273296823713192279,LGA,5509
1282796744831256514,LGA,14131
1282799142773659808,LGA,15312
1282908981076107223,LGA,12703
1283288978980733529,LGA,13833
1277947896404468620,LGA,14484
1278193226346803183,LGA,16049
1278216388903243988,LGA,15446
1278246654585364405,LGA,13554
